"","id","treated","true_effect","base.hte","cluster.hte","ols.fe.hte","lasso.fe.hte","mean.hte","demeaned.hte","part.demeaned.hte"
"3326",163,1,0.672775897139276,0.871454856782913,0.912542226570407,0.772383332510669,0.826008982014851,0.650420555981882,0.616323568600848,0.655150171224297
"3327",163,0,0.866097302385663,0.871942450533097,0.981115903155437,0.792796142542587,0.846414434233234,0.709842410460316,0.471219025136525,0.555866147919016
"3328",163,0,0.475094583014509,0.914551963454754,0.911390040746688,0.840920435082184,0.939279369684886,0.770220636173819,0.641001243158464,0.773711093988954
"3329",163,0,0.420815110838931,0.669101054011901,0.620388954450707,0.591470840003299,0.649887527810292,0.514347451206698,0.545775806391337,0.467836048261052
"3330",163,1,0.654561353820162,0.927060404363362,0.942540793116708,0.836716966492096,0.803990952250213,0.686403644146632,0.593705085990777,0.654131923918214
"3331",163,1,0.502588567494732,0.590039399197023,0.624189961026543,0.542904657089243,0.554308017198828,0.435035298168608,0.454274689821201,0.398858927905942
"3332",163,1,0.358371986724763,0.53115723135551,0.56602763260422,0.57646639671961,0.526757084444558,0.421103481816645,0.442738604046171,0.415003933005033
"3333",163,1,0.787336107481187,0.849193892421905,0.974287843214524,0.844429383105906,0.852999895718716,0.693593009139656,0.557930090538983,0.639867364663276
"3334",163,0,0.633376950018705,0.667506847071861,0.728274335862938,0.664055478184728,0.628268869277491,0.588892913701126,0.481300638587252,0.552872252285681
"3335",163,1,0.725510998559882,0.983117451890773,1.00985267639439,0.897119692216339,0.893722859089283,0.771292013637824,0.815242501683032,0.782891475929441
"3336",163,0,0.967714991672094,0.918177310695687,0.980830218740484,0.853051254256854,0.875600487120458,0.796513090123404,0.600746463501587,0.643446770150032
"3337",164,0,0.557547756540928,0.643992620009591,0.638057313956216,0.696370316709648,0.69215459511202,0.632104007336989,0.573046133923965,0.563744327427529
"3338",164,0,0.309549829192882,0.397907902406304,0.453515203193379,0.53294954648551,0.533997045534546,0.422592794881205,0.710307103215576,0.46597652584683
"3339",164,0,0.494485076184156,0.479312693097632,0.521587601693287,0.593272317471378,0.574181068135771,0.495871878192886,0.478856918637267,0.448019067427939
"3340",164,0,0.571797699046828,0.895880069222327,0.898952462861724,0.911865233839847,0.907382089896426,0.782427569510815,0.553881994791039,0.759780651972117
"3341",164,0,0.47297985202958,0.405950320196872,0.43481360746139,0.5052145239352,0.552975593344244,0.401799393213142,0.498049860062482,0.338670586309005
"3342",164,0,0.307762008309486,0.336305996669381,0.39111411790138,0.486412509271419,0.467452494602215,0.372708353140737,0.595882841005872,0.382248975531003
"3343",164,0,0.548197035621052,0.592412370265543,0.56853637130712,0.582752009026401,0.568187277655171,0.424338635123437,0.667905294546623,0.309847797849414
"3344",164,0,0.421502381170946,0.46693028450142,0.47464678089935,0.573317116371266,0.552800777181941,0.402541712695412,0.414689365924336,0.363179798036978
"3345",164,0,0.550128003088295,0.645041356668369,0.698424308059865,0.727691296996339,0.703232896520971,0.563513738165722,0.574762267078899,0.569840683003862
"3346",164,0,0.369277854776642,0.543792840545669,0.51898296282076,0.557957671281751,0.544237644995755,0.372047218636819,0.5553008773405,0.337602259806582
"3347",164,0,0.435750688253326,0.454093722107002,0.524133316023769,0.58445895433706,0.62426863341858,0.446458792384019,0.698154811828443,0.445549710091707
"3348",164,0,0.726026917416772,0.374785915924808,0.373887549529549,0.532927680804434,0.567957010083872,0.357045540974186,0.539826659447,0.361247978016475
